mining_site_id,concession_id,mining_type,mineral_type,operator_name,artisanal_or_industrial,year,mining_area_ha,forest_loss_due_to_mining_ha,burned_area_related_ha,carbon_loss_tons,habitat_loss_ha,biodiversity_risk_level,proximity_to_river_km,proximity_to_road_km,inside_protected_area,source_dataset,source_provider,source_url,retrieval_date,processing_method,confidence_level,date_processed,latitude,longitude
SITE-2024-005,CAMI-7460,PE (Exploitation),Diamond,Banro Corporation,Artisanal,2024,42.23,30.54,4.22,7634.13,33.59,Medium,1.83,5.39,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15,1.3878824781432852,28.93635991284595
CONC-2024-006,CAMI-9881,ZEA (Artisanal Zone),Tin,Kibali Goldmines,Industrial,2024,19.08,17.17,1.91,4293.22,18.89,High,1.0,16.24,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15,1.1433112984911382,29.19426627481477
CONC-2024-007,CAMI-5859,PE (Exploitation),Tin,Kibali Goldmines,Industrial,2024,17.01,14.18,1.7,3544.19,15.59,Medium,4.36,18.7,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15,1.2377814732195416,29.804384504969843
SITE-2025-000,CAMI-4297,ZEA (Artisanal Zone),Gold,Independent Miners,Artisanal,2025,49.03,42.62,4.9,10655.63,46.88,Medium,3.43,6.79,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,1.220632096378518,28.29516537374362
CONC-2025-001,CAMI-7333,PE (Exploitation),Gold,Independent Miners,Industrial,2025,18.42,12.94,1.84,3234.05,14.23,High,0.69,0.99,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,1.3265751563327945,29.153456612275786
SITE-2025-002,CAMI-2505,ZEA (Artisanal Zone),Tungsten,Independent Miners,Artisanal,2025,47.84,40.74,4.78,10185.2,44.81,Medium,4.79,4.13,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,1.9164905638244198,27.688967945252596
SITE-2025-003,CAMI-1616,ZEA (Artisanal Zone),Tin,Independent Miners,Artisanal,2025,48.01,34.56,4.8,8640.25,38.02,Medium,0.28,15.93,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15,1.559289390157117,28.98792157318715
SITE-2025-004,CAMI-6269,PE (Exploitation),Tin,Kibali Goldmines,Artisanal,2025,51.6,44.18,5.16,11045.25,48.6,Medium,2.5,3.87,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,1.2280598360064523,29.19168799763403
CONC-2025-005,CAMI-2202,PR (Exploration),Diamond,Kibali Goldmines,Industrial,2025,22.41,19.61,2.24,4902.76,21.57,Medium,4.24,19.1,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15,1.689982940374076,28.027638295919886
CONC-2026-000,CAMI-6217,PR (Exploration),Copper,Kibali Goldmines,Industrial,2026,24.99,18.07,2.5,4518.6,19.88,Critical,0.29,12.98,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15,2.367762443096602,29.373524496779126
SITE-2026-001,CAMI-8440,PE (Exploitation),Tungsten,Banro Corporation,Artisanal,2026,47.41,43.84,4.74,10958.96,48.22,Medium,1.34,12.14,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,1.8409958027853448,27.664262171762395
CONC-2026-002,CAMI-6582,ZEA (Artisanal Zone),Copper,Artisanal Cooperatives,Industrial,2026,22.83,18.24,2.28,4558.78,20.06,Medium,2.92,0.21,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15,1.6206835933383503,29.249745784349745
SITE-2026-003,CAMI-8198,ZEA (Artisanal Zone),Gold,Banro Corporation,Artisanal,2026,53.53,49.72,5.35,12431.18,54.7,Medium,3.15,3.09,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.7379588632649332,28.822866914958013
SITE-2026-004,CAMI-5059,ZEA (Artisanal Zone),Diamond,Artisanal Cooperatives,Artisanal,2026,46.49,39.08,4.65,9770.83,42.99,Critical,0.32,7.2,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15,1.5310959624942897,28.35298126336686
CONC-2026-005,CAMI-5468,PE (Exploitation),Tantalum,Alphamin Bisie Mining,Industrial,2026,22.94,20.75,2.29,5187.04,22.82,Critical,1.91,18.09,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,2.174706194856169,27.960775389726557
