year,month,latitude,longitude,source,confidence,frp,burned_area_ha,forest_loss_ha
2015,2,1.0170253887212248,28.58126795198874,MODIS,88,33.59,5.8,3.51
2015,2,1.3154157016547385,28.273208040763308,MODIS,84,6.83,4.3,3.4
2015,2,2.2982585871477887,28.56045513257442,VIIRS,60,58.13,3.93,1.63
2015,2,2.4763017553413658,28.560346512032606,VIIRS,73,46.7,4.29,1.57
2015,2,1.118035914444599,28.012629589272898,VIIRS,98,56.98,5.3,2.72
2015,2,1.7086691780909784,28.676203181685324,VIIRS,93,27.56,1.5,0.21
2015,2,1.5175305109643034,29.162915907120073,VIIRS,82,147.57,2.43,1.16
2015,2,1.184563341096728,28.340066232753596,VIIRS,62,27.77,3.78,0.6
2015,2,2.262911522332125,29.18875818402236,MODIS,99,144.59,3.4,0.86
2015,2,1.530158633283192,29.078089627876366,MODIS,86,80.6,1.02,0.49
2015,2,2.064134254112046,29.007673076747555,VIIRS,85,137.33,3.63,0.45
2015,2,1.559255575527537,28.73511898556914,VIIRS,64,86.35,3.32,2.52
2015,2,1.6267614562309352,28.460042507970943,VIIRS,73,38.67,1.02,0.11
2015,2,2.3780001773122565,28.400997685458492,VIIRS,95,80.48,1.2,0.17
2015,2,1.3049055483342051,28.10993926084427,VIIRS,67,67.22,2.36,0.92
2015,2,2.2509633026095823,28.03776377532337,MODIS,61,13.42,1.28,0.52
2015,2,1.473626199393254,28.072537261730695,VIIRS,90,66.5,4.59,0.87
2015,2,2.2077926239253527,29.128597399465477,MODIS,70,104.03,2.11,1.24
2015,2,2.094749804356479,28.106654476126902,MODIS,75,25.04,2.16,0.98
2015,2,2.3021541296800656,29.10759692524613,VIIRS,89,113.61,3.76,0.59
2015,2,2.001383224903498,28.72115635151139,MODIS,67,101.19,4.38,1.88
2015,2,1.7386490307100744,28.598105532531548,VIIRS,87,123.51,1.64,0.65
2015,2,1.5818801324924834,28.09495703784199,VIIRS,80,107.05,5.14,1.82
2015,2,1.5915803359240586,28.068178102846073,MODIS,62,130.53,6.04,4.58
2015,3,2.2303057638670767,28.247278435889246,MODIS,90,21.58,1.13,0.71
2015,3,1.9505290065800016,28.435107056269807,MODIS,60,45.67,3.66,0.41
2015,3,1.278256724327768,28.671408585066434,VIIRS,69,112.47,3.28,1.36
2015,3,1.1433373699982066,28.293775199754595,VIIRS,92,68.86,2.6,1.28
2015,3,2.0936519369194233,28.71205669964494,VIIRS,94,137.73,5.17,0.97
2015,3,2.076682196200897,28.07058600355029,VIIRS,64,64.31,3.63,0.48
2015,3,1.9647095454277048,28.499054036306067,VIIRS,78,55.76,1.33,0.34
2015,4,1.7472953891971192,28.40213492922926,MODIS,67,12.28,6.03,3.71
2015,4,1.007775937061404,28.65538160645298,VIIRS,62,42.55,5.26,1.08
2015,4,2.0290609421148775,28.991712001534754,VIIRS,97,88.04,3.26,1.12
2015,4,1.5760810230464504,28.82114705554556,VIIRS,76,104.39,2.35,0.98
2015,4,1.6383460698758545,28.948268546753056,VIIRS,68,102.8,3.41,2.19
2015,4,1.5067008258278531,28.141296073716234,MODIS,64,69.7,4.23,2.41
2015,4,1.7767565562423342,29.14452724902293,VIIRS,69,131.64,2.97,0.91
2015,4,2.128779485321157,29.12150779495309,VIIRS,75,12.1,2.58,0.53
2015,4,2.481231004658734,28.657793251777434,MODIS,78,123.8,4.95,3.49
2015,4,2.075777614675773,29.125597094827082,VIIRS,64,77.03,6.11,4.27
2015,4,1.81085387470574,28.348142989807606,MODIS,83,77.17,2.72,1.28
2015,4,1.2025266130490984,28.29724205933299,MODIS,87,77.19,5.02,1.3
2015,4,2.4678184085801327,29.187226464591,VIIRS,80,95.61,4.56,0.71
2015,5,1.8337504361584027,28.048255791337336,MODIS,70,9.6,5.27,1.14
2015,5,1.399925240927984,28.731323072466196,VIIRS,72,119.26,3.18,1.33
2015,5,1.2114774050524293,28.98290110553276,VIIRS,91,31.29,1.9,0.96
2015,5,1.3091567111440776,29.111216256758393,VIIRS,62,58.72,5.31,0.88
2015,5,2.4347162923095014,28.471661649413953,MODIS,97,130.73,4.63,1.75
2015,5,2.3545022943996186,28.116667510060644,MODIS,82,143.4,1.7,1.13
2015,5,1.3435416238002176,28.263727628773523,MODIS,82,106.45,2.27,0.43
2015,5,2.115491192825461,28.547095332089622,MODIS,80,90.57,2.1,0.49
2015,5,1.991235123657281,28.251654607491346,VIIRS,62,78.52,3.24,1.77
2015,5,1.1424545433366826,28.040816860430425,MODIS,92,69.49,4.79,1.3
2015,5,2.4453797802460855,28.682502903712393,VIIRS,97,88.88,5.2,3.97
2015,5,1.3720088866581857,29.05001242188749,VIIRS,100,12.01,4.74,3.54
2015,5,2.172759496146134,29.099481888679957,VIIRS,95,134.04,1.16,0.14
2015,5,1.5039658189934297,28.519398974031542,VIIRS,87,8.98,6.04,2.07
2015,5,1.6703494382593367,28.05429788849344,VIIRS,84,114.08,4.3,2.87
2015,5,1.1894306960679975,28.5838474755248,VIIRS,62,59.19,3.08,1.31
2015,5,2.3326759822168697,28.285954095130435,MODIS,73,51.25,6.11,3.41
2015,5,2.221019396144891,28.419622401561025,VIIRS,71,75.18,5.18,2.12
2015,5,1.2528657949929451,28.149330025905016,VIIRS,65,125.81,2.58,0.42
2015,5,1.7939471490878702,28.036580073005762,MODIS,66,18.54,2.76,1.76
2015,6,1.494461829638582,28.456891545366318,VIIRS,92,92.99,3.7,1.92
2015,6,1.039604835828274,28.169490646297913,VIIRS,89,116.38,5.12,3.59
2015,6,1.5079946339728807,28.552380804869514,VIIRS,86,99.62,5.4,2.24
2015,6,1.4100568343058817,28.106920666439542,VIIRS,61,135.56,5.82,2.03
2015,6,1.7575009607107053,28.427769882597286,VIIRS,61,37.05,3.34,2.49
2015,6,2.305229082880592,28.98493739364884,MODIS,90,147.93,4.4,2.24
2015,6,1.2495208741825736,28.526174565127068,MODIS,73,105.83,6.24,4.92
2015,6,1.0761311370955,29.012555807536557,VIIRS,71,87.63,2.91,0.44
2015,6,1.8470965966974018,29.107577822344386,VIIRS,62,95.35,2.22,0.48
2015,6,1.9297009740081716,28.506892540731,VIIRS,71,121.75,2.31,1.36
2015,6,1.940824162957139,28.23314299242221,MODIS,67,95.25,3.93,1.16
2015,6,1.3737094529084939,28.0189164005673,VIIRS,81,57.08,4.53,0.62
2015,6,2.1099572151533024,28.820890035723004,VIIRS,67,146.02,1.26,0.27
2015,6,1.82266871835462,28.009508114760873,MODIS,64,82.82,3.13,2.36
2015,6,1.5766850850354408,28.95483787618057,MODIS,69,25.35,4.5,0.8
2015,6,1.457871981502197,28.66609156735155,MODIS,78,21.41,5.34,2.51
2015,6,1.6870832442511188,28.235305124511434,MODIS,100,43.18,3.46,0.59
2015,6,1.0167055924739248,29.114033937909312,MODIS,92,102.77,5.23,0.82
2015,6,1.5567140254228535,28.489045031401492,VIIRS,99,147.23,1.22,0.92
2015,7,1.9158047138026932,29.160806461536755,MODIS,81,147.08,5.29,1.51
2015,7,2.486976081223511,28.625963242846666,MODIS,77,37.2,5.37,2.04
2015,7,2.2850527587828684,28.25913256825521,VIIRS,75,126.38,5.23,3.84
2015,7,2.4370236748723273,28.419506817420103,MODIS,93,63.16,5.81,2.67
2015,7,2.3646588412092875,28.33004998657049,VIIRS,77,20.89,1.22,0.87
2015,8,1.003568151203244,28.731551875829997,MODIS,91,30.22,5.86,2.98
2015,8,2.4357724022160454,28.1856327445105,VIIRS,86,148.54,6.03,3.69
2015,8,1.3492222934482454,28.704874364513707,MODIS,87,93.35,4.16,1.9
2015,8,2.0222182554053583,29.065934468355824,MODIS,84,114.5,2.01,0.31
2015,8,2.3326802166905516,29.15884552347802,MODIS,74,8.81,5.08,3.54
2015,8,1.9608739967002,29.06263073068108,MODIS,82,131.76,1.74,0.37
2015,8,1.6765893576276865,28.016946044255455,MODIS,86,95.4,4.57,1.58
2015,8,1.3922936268726784,29.034361475620774,MODIS,65,95.87,1.89,0.36
2015,8,1.5088760137094492,28.36949929611013,MODIS,89,13.23,2.88,0.45
2015,8,1.6761465894486964,28.476404933853335,MODIS,63,51.37,2.7,1.83
2015,8,2.433537546149973,29.130445733058778,MODIS,71,48.85,6.12,2.73
2015,8,1.6985076220678663,28.932552300230974,VIIRS,91,59.79,4.15,2.52
2015,8,2.288347165497338,28.220569270001157,VIIRS,65,35.3,1.87,1.33
2015,8,1.6039020419903276,28.799584455684116,VIIRS,62,37.11,4.81,1.44
2015,8,1.8397405663583517,29.082348752329096,MODIS,75,54.88,3.01,0.66
2015,8,2.225709541605337,28.78856999447621,MODIS,91,56.52,1.1,0.68
2015,9,1.1689790574938206,28.03333426687557,VIIRS,63,25.29,1.31,0.59
2015,9,1.0037747316174674,28.625614677613914,VIIRS,66,70.1,6.03,0.65
2015,9,1.946389201932408,28.570645913641652,MODIS,86,36.67,1.75,0.47
2015,9,2.0917353436931396,28.82210550095674,MODIS,90,126.7,5.89,1.85
2015,9,2.101350531378254,28.899536587433452,VIIRS,67,144.36,5.49,1.88
2015,9,2.326007543216525,28.17852498472737,VIIRS,79,82.39,1.2,0.31
2015,9,1.808384522708331,28.294631038648713,MODIS,63,96.72,2.2,0.28
2015,9,1.9592484127058953,28.57509736785037,VIIRS,100,85.49,4.68,2.04
2015,9,2.0163479745535478,28.293003089584182,VIIRS,87,120.21,4.28,3.16
2015,10,2.211931477581393,28.638810359804484,MODIS,92,57.24,4.45,0.55
2015,10,2.4455318507881216,28.448305315661568,MODIS,60,9.05,5.29,3.95
2015,10,2.4008098806763125,28.642000832209686,VIIRS,60,6.21,5.97,0.75
2015,10,2.0122795224914647,28.882942847221432,MODIS,63,32.63,3.11,1.79
2015,10,1.166976795992174,28.154763424432478,MODIS,89,110.54,1.11,0.48
2015,10,1.656876635784532,28.89399051712125,VIIRS,62,146.86,6.0,1.33
2015,10,1.9906083352108572,28.47214916631494,VIIRS,96,84.29,3.45,0.87
2015,10,2.4444965783031805,29.108243634468383,VIIRS,85,33.19,5.62,3.24
2015,10,2.030871601062715,28.649098255259037,MODIS,62,48.58,5.95,2.73
2015,10,1.7806527955116207,28.314672439765957,VIIRS,88,149.06,5.03,2.88
2015,10,1.6777995320873558,28.343376339758244,MODIS,97,45.26,1.24,0.95
2015,10,1.405145417699777,28.84494490905933,VIIRS,76,96.16,3.37,1.0
2015,10,1.1391861003742412,28.181706346066907,MODIS,83,116.44,1.52,0.75
2015,10,1.4080995151763747,28.040441321879467,MODIS,66,123.38,4.22,3.22
2015,11,2.043113830284777,28.282634741903042,MODIS,82,60.47,3.7,1.78
2015,11,2.336819350693471,28.943960064332746,VIIRS,87,27.82,4.69,0.65
2015,11,1.2990305124394883,28.046366619501324,MODIS,85,117.57,3.27,1.89
2015,11,1.7641758544126307,28.46163935977646,MODIS,79,91.15,2.53,0.86
2015,11,1.2116326806998718,28.600876156944494,VIIRS,71,39.05,5.12,2.57
2015,11,2.2143030631343343,28.776327809808773,VIIRS,82,145.76,1.92,0.32
2015,11,1.0394098627817046,28.566360522486058,MODIS,96,27.55,3.32,2.07
2015,11,1.3420969626756636,28.101848758490846,VIIRS,69,9.83,2.3,1.69
2015,11,1.812003498440323,29.047102928903108,MODIS,89,12.02,5.1,3.23
2015,11,1.083728456749528,28.60218308407341,MODIS,66,47.05,5.87,2.03
2015,11,2.3657281039792775,28.35736809607566,MODIS,90,124.41,1.39,0.74
2015,11,2.1050566030306985,28.423873281528007,MODIS,66,143.52,6.24,1.66
2015,11,1.2336111090319823,28.50483858972184,MODIS,84,31.31,3.02,1.89
2015,11,1.4941062139503742,28.86269743496496,MODIS,96,119.77,4.32,1.03
2015,11,1.036479535400689,28.948716472689437,VIIRS,82,94.56,2.12,0.31
2015,12,2.29507296247016,28.843765575609115,VIIRS,81,6.69,4.54,2.11
2015,12,1.6501429521932498,29.138439289584557,VIIRS,81,16.28,4.13,0.92
2015,12,2.3215281004859056,28.77779957757189,MODIS,97,14.04,6.21,1.08
2015,12,1.9409147293003215,28.571677127300042,MODIS,80,10.3,1.4,0.65
2015,12,2.247163009306261,28.532617491873964,VIIRS,99,144.96,4.54,1.1
2015,12,1.0440981791616906,29.079936286865806,VIIRS,98,106.83,4.67,2.62
2015,12,1.9303165289714774,28.03618746052057,MODIS,71,30.29,3.78,0.79
2015,12,1.924899267501408,28.249637095601308,MODIS,70,141.53,4.75,0.55
2015,12,1.5382700020971318,28.333228341100448,VIIRS,60,117.19,5.94,4.46
2015,12,2.097224235668882,29.171904449725503,MODIS,89,17.83,3.59,1.06
2015,12,1.568453924175665,28.58133557370149,MODIS,67,48.9,1.64,0.2
2015,12,2.2647978932977537,28.20351924777849,VIIRS,97,15.66,4.18,3.19
2015,12,2.2928866714628557,28.112757479465984,MODIS,73,147.53,5.14,0.58
2015,12,1.6452700735961674,28.146911893230012,MODIS,85,53.4,1.32,0.13
2015,12,2.430005900341169,29.03607135388716,VIIRS,85,100.55,3.71,1.11
2015,12,2.1370367703282427,28.047535135257885,VIIRS,69,139.7,6.04,4.11
2015,12,1.6267998341299783,28.012304285885428,MODIS,67,19.79,3.85,0.56
2015,12,1.7759185873505396,29.036874074523194,VIIRS,87,30.23,5.88,1.67
2015,12,1.0236852751010659,29.080652222316477,VIIRS,80,29.49,1.36,0.74
2015,12,1.611105665540331,28.207550027926242,MODIS,71,69.34,3.18,2.01
2015,12,1.7737948651773874,28.162780130495577,VIIRS,69,65.2,5.73,3.33
2015,12,1.4056620087531833,28.530962155239678,MODIS,78,58.08,2.18,0.98
2015,12,1.8023824673689959,28.19549774902634,MODIS,94,64.03,3.68,1.42
2015,12,1.8759427735603493,28.478941577237016,MODIS,74,144.78,4.1,0.66
2015,12,2.1856639682316654,28.197174966232883,MODIS,63,119.28,5.34,1.48
2015,12,2.3904722129246334,29.162741554962693,VIIRS,94,68.37,4.63,0.78
2015,12,1.803558670934017,28.515147546514864,VIIRS,84,46.15,2.49,1.72
2015,12,2.2514402922963557,28.16693262070575,MODIS,65,32.84,3.13,0.64
2015,12,1.331777229090946,29.04026602178212,VIIRS,86,96.92,5.42,3.75
2015,12,2.4959070472885823,28.036944946156265,MODIS,89,96.78,2.67,0.83
2015,12,1.6708949569585712,28.291179542006308,VIIRS,76,79.25,6.14,2.77
2015,12,1.5932624169096128,28.73751717083742,MODIS,89,68.32,1.86,0.37
2015,12,1.5403676816679681,28.44022840254358,MODIS,91,105.51,5.87,4.56
2015,12,2.479806136921314,28.015789463507964,MODIS,85,56.04,6.17,1.12
2015,12,1.567805523530967,28.803681402429877,VIIRS,83,98.91,4.4,2.63
2015,12,1.521551849297705,29.084417727085217,VIIRS,72,144.74,1.61,0.94
2015,12,2.0141006678949696,28.316546023227705,VIIRS,89,148.18,3.82,2.14
2015,12,1.6471718442693706,28.08825069659347,MODIS,66,33.86,5.56,1.24
2015,12,1.4732774041699566,28.702381094545473,VIIRS,92,66.68,5.27,2.74
2015,12,2.4641000403780877,28.37944635550139,VIIRS,88,107.25,4.66,3.54
2015,12,1.574596579013064,28.791904878221892,VIIRS,74,77.94,4.0,0.41
2015,12,2.330213454752033,28.312512287637663,VIIRS,83,129.55,2.69,0.93
2015,12,1.4040017948900267,28.88820947466261,VIIRS,81,41.32,5.39,1.53
2015,12,2.1018680652056467,28.771283872088787,VIIRS,85,144.93,2.61,1.87
2015,12,1.7653599883171476,28.235164655793884,VIIRS,66,60.63,2.54,0.5
2015,12,2.2506687756304684,28.003737338876565,VIIRS,88,72.46,1.45,0.91
2015,12,2.3111260549912016,28.651076187940884,VIIRS,78,130.95,4.48,3.42
2015,12,1.7648842036857548,28.746932905002907,MODIS,73,123.52,2.85,2.03
2015,12,1.2798167453763702,28.694899693180787,MODIS,71,10.19,4.04,0.94
2015,12,1.4771212950210364,28.667495428573137,VIIRS,76,84.35,4.65,1.79
2015,12,2.1321682503378434,28.231599235676754,MODIS,86,82.83,4.54,2.55
2015,12,1.416438875996013,28.013245970510884,VIIRS,98,134.05,4.41,1.75
2015,12,1.5846495300914918,28.972752572778315,MODIS,96,24.87,1.01,0.65
2015,12,2.1332876784533474,28.797510932572724,VIIRS,99,50.93,3.62,0.58
2015,12,1.7176914923529882,28.37162423225027,VIIRS,67,133.03,2.43,1.16
2015,12,1.3596144441936753,28.242481839833577,VIIRS,81,138.07,4.1,1.59
2015,12,1.9532911828011115,29.1681712660399,VIIRS,65,126.45,5.82,1.62
2015,12,1.791010421835605,28.543380157667265,MODIS,64,5.32,6.24,1.72
2015,12,2.015770597826417,28.620841260560606,MODIS,60,96.24,4.98,3.37
2015,12,2.3633909920773175,28.290849264100192,VIIRS,94,118.85,3.99,2.2
2015,12,1.7697204751406541,28.25018012463607,VIIRS,65,90.87,3.27,2.54
2015,12,2.310021709546755,28.709306298289945,MODIS,78,71.66,4.71,2.18
2015,12,1.9252202523406414,28.97596115453684,MODIS,100,102.32,1.42,0.81
2015,12,1.9317911551418567,28.928148558499366,MODIS,63,143.91,4.37,3.03
2015,12,2.1533028306018074,29.176651703011697,VIIRS,81,125.39,4.85,1.17
2015,12,1.0244719727005087,28.302171631707218,MODIS,87,57.61,5.14,3.11
2015,12,2.111945954417689,28.659909465817396,MODIS,62,93.47,5.47,3.77
2015,12,1.2928278156629445,28.245209393690104,VIIRS,81,74.27,4.23,2.47
2015,12,1.6928108888857385,29.054180276002263,VIIRS,98,26.59,5.52,2.23
2015,12,1.3399894763621292,28.135279021349827,MODIS,63,143.21,4.64,3.17
2016,1,1.0054892255183114,28.130782004672444,VIIRS,78,25.87,1.39,0.26
2016,1,1.1284732611370314,28.93123014699327,VIIRS,89,99.15,5.28,2.24
2016,1,2.1589750849842293,28.96576697716612,VIIRS,86,142.87,3.94,1.88
2016,1,1.710031468765249,28.902344117023283,MODIS,68,104.32,1.18,0.5
2016,1,1.159084010344516,28.015791586904662,MODIS,91,85.22,2.49,0.97
2016,1,1.8804908090882804,28.829129363806565,VIIRS,95,76.45,3.24,2.14
2016,1,1.4392912535495492,29.092495301726508,MODIS,75,7.53,5.54,4.2
2016,1,2.4577789545888273,28.431721281333022,MODIS,62,20.31,4.6,2.72
2016,1,1.930970833262058,28.78824518779792,VIIRS,63,149.34,4.54,3.45
2016,1,2.3141598908796337,28.245050895227976,MODIS,93,20.07,4.88,0.98
2016,1,1.4144156854103764,28.63971463384816,MODIS,71,142.24,3.75,1.04
2016,1,1.1918038587694237,28.92871529245803,VIIRS,99,120.97,2.33,1.4
2016,1,2.0245738814299425,28.81733756517917,VIIRS,82,45.41,4.2,1.05
2016,1,1.7221656420276967,28.003466200239263,VIIRS,82,132.59,3.52,1.2
2016,1,2.3022796624297763,28.820223356683385,VIIRS,72,14.9,2.77,1.11
2016,1,1.1929587955376535,28.16827154216009,VIIRS,82,101.59,3.53,2.69
2016,1,1.8951246376400275,29.002209388177953,MODIS,73,113.35,4.61,1.35
2016,1,1.0303092540826821,28.998959389049617,VIIRS,97,11.87,3.65,0.44
2016,1,2.1170126904948194,28.006128922116325,MODIS,64,35.22,6.15,1.51
2016,1,2.397675342034649,28.61198766497705,VIIRS,76,135.21,3.4,1.31
2016,1,1.7648381591651423,28.870391483005314,VIIRS,69,11.96,2.27,0.43
2016,1,2.2286093202854915,28.446494459514643,VIIRS,78,72.56,3.01,0.77
2016,1,1.8346713663501382,28.90553124176643,VIIRS,74,51.09,2.69,1.33
2016,1,1.1247535663402748,28.5173000820402,MODIS,64,11.54,1.27,0.92
2016,1,1.641196616309062,28.974655374438242,MODIS,62,126.14,1.83,0.75
2016,1,1.2181967954733643,28.145188868035603,VIIRS,77,145.9,5.52,3.49
2016,1,2.262314973582801,29.145485248397563,MODIS,61,56.11,6.14,1.98
2016,1,2.491984365370201,28.28808269933462,MODIS,74,101.06,3.31,0.39
2016,1,2.0919876203963756,28.919935533893444,MODIS,62,116.58,2.65,0.73
2016,1,2.192909419268508,29.169246049029717,MODIS,81,92.33,6.03,4.63
2016,1,2.145096800286782,28.74620792935741,MODIS,63,118.58,1.32,0.56
2016,1,1.349871070178413,28.77636372603511,VIIRS,88,77.61,3.52,0.81
2016,1,1.9733663444010974,29.140685453053965,MODIS,80,59.44,5.74,4.42
2016,1,1.009331149128069,28.02039136328855,MODIS,79,5.6,2.56,1.29
2016,1,1.527476773460389,28.00360362311747,VIIRS,97,140.97,1.99,1.52
2016,1,2.1998737373100186,28.41338291174152,VIIRS,80,134.18,2.26,0.75
2016,1,1.5992858079445114,28.982441078831723,VIIRS,63,72.76,1.86,1.36
2016,1,1.9957798328229974,29.113981362705182,MODIS,85,143.79,5.87,2.56
2016,1,2.0753958630226537,28.452675350513427,VIIRS,80,124.53,4.09,2.02
2016,1,2.385882697178049,28.516910846965505,MODIS,73,96.86,3.15,0.63
2016,1,2.4500118983442185,28.25283098145472,MODIS,80,103.65,2.54,0.88
2016,1,2.065177618579767,28.008779041959503,MODIS,71,126.26,6.08,1.41
2016,1,1.5152770818760013,28.70132453920851,MODIS,82,83.55,4.86,3.07
2016,1,2.333346592940928,28.304386242236863,VIIRS,87,60.72,2.17,0.24
2016,1,1.8171369841162381,29.11925677768828,MODIS,83,140.37,3.7,2.46
2016,1,1.6995512164056983,28.985533489913394,VIIRS,82,78.25,3.98,0.93
2016,1,1.8591271641412308,28.88580203509792,MODIS,81,56.4,4.19,2.02
2016,1,2.2746778208020255,28.193791251415057,MODIS,81,107.01,3.64,2.26
2016,1,1.440145093360873,29.198195377073027,MODIS,88,38.87,2.78,1.13
2016,1,1.205141615750029,28.264360846074627,VIIRS,72,72.22,3.26,0.38
2016,1,1.0596417874486779,29.09127389019368,MODIS,89,69.59,1.56,0.81
2016,1,2.3165339158472507,28.532944894158273,VIIRS,96,102.16,2.28,0.58
2016,1,1.984114403098979,28.45878332809076,MODIS,91,149.6,4.37,2.09
2016,1,1.1394293949816023,28.773541031131735,MODIS,83,88.58,2.7,2.05
2016,1,1.5771012523736396,29.097088267784656,VIIRS,96,25.66,3.46,1.58
2016,1,1.3381550569478013,28.951470388629268,MODIS,68,37.38,3.9,2.59
2016,1,1.3385193422800101,28.24296428690357,MODIS,98,113.86,5.71,0.82
2016,1,1.5969489639097407,28.019394750696208,VIIRS,98,10.7,4.35,2.76
2016,1,1.427879627094358,28.29667792837359,MODIS,71,68.9,1.51,0.35
2016,1,1.4950954741375309,28.4630532962537,VIIRS,60,49.85,1.85,0.39
2016,1,1.7605772819318384,28.09750393272061,VIIRS,69,36.64,1.24,0.76
2016,1,2.1585358183168992,28.70220549379428,VIIRS,65,83.53,3.56,2.76
2016,1,1.2606168474054043,28.63286227685628,VIIRS,73,48.38,4.75,0.76
2016,1,1.690229274719329,28.75175230059254,MODIS,71,7.05,4.33,2.61
2016,1,1.8968366585972103,28.629058146724564,MODIS,89,59.26,5.33,2.66
2016,1,1.2775679615545317,28.015961817424106,MODIS,88,30.21,5.62,1.61
2016,1,1.8308796675560108,28.027935049410868,MODIS,95,73.9,4.29,1.3
2016,1,1.9493005695150107,28.066100541282847,VIIRS,98,8.43,4.12,2.39
2016,1,1.215000974304935,28.312947949725277,MODIS,64,149.22,1.59,0.59
2016,1,1.7142361868666334,29.08904560326414,MODIS,93,41.03,2.82,0.69
2016,1,1.655579359239624,28.60696282685642,VIIRS,90,14.35,2.55,0.87
2016,1,1.0235466831297906,28.028104697248754,MODIS,97,47.6,1.88,1.14
2016,1,1.0497343834089825,28.727820349900625,MODIS,99,6.18,5.19,0.56
2016,1,2.257257008899397,28.626695979311382,MODIS,96,120.95,1.09,0.23
2016,1,1.684648637017411,28.804028506997323,VIIRS,63,109.77,5.04,3.26
2016,1,2.370309905339981,28.611974212852825,VIIRS,71,94.87,5.3,4.17
2016,1,2.100485320311484,29.06818499153795,MODIS,84,113.78,4.15,1.15
2016,1,1.0794399064716542,28.678145448967523,MODIS,63,124.23,2.11,0.65
2016,1,1.6604840755939827,29.042493708361757,VIIRS,62,55.55,2.89,1.48
2016,1,2.2272144837710184,28.340290728297134,VIIRS,63,74.8,2.8,1.65
2016,1,1.7763730549109615,29.03238075164795,VIIRS,91,89.59,3.72,2.23
2016,1,1.5287041470589995,28.101226125190532,VIIRS,99,86.88,6.05,4.47
2016,1,1.452418737933545,28.552247370806604,VIIRS,63,137.44,5.93,1.69
2016,1,1.3337417994575544,28.732138985207197,MODIS,76,136.47,4.8,2.95
2016,1,2.340517141449121,28.421998965722658,VIIRS,68,105.06,4.93,3.51
2016,2,1.4229158259385317,28.57723964723043,MODIS,68,27.17,4.81,3.3
2016,2,1.7556852949850876,29.015253271366763,VIIRS,96,52.5,3.35,2.0
2016,2,1.7966797327608397,28.035205470693825,VIIRS,77,42.49,1.04,0.17
2016,2,2.430037578073896,28.411484618567613,MODIS,87,141.57,3.53,2.66
2016,2,1.1472214762794932,29.012468767709915,MODIS,77,24.01,3.95,3.08
2016,2,1.8765346790518223,29.18502048125881,MODIS,99,120.35,4.13,2.77
2016,2,1.097106303126123,28.399360039750526,VIIRS,97,74.74,4.53,1.07
2016,2,2.3298165923743075,28.50145374381564,VIIRS,67,118.5,5.8,4.45
2016,2,1.2188823918324203,29.041800929020464,VIIRS,85,56.47,4.99,0.59
2016,2,1.2358031900122788,28.15748784513558,MODIS,63,143.82,2.21,1.73
2016,2,1.8353528349645467,29.103800815470404,VIIRS,92,144.92,3.27,1.55
2016,2,1.5579043848383651,28.491547303966694,VIIRS,65,85.04,4.46,2.59
2016,2,1.9415505117244964,28.522368608010055,MODIS,63,131.44,2.91,0.69
2016,2,2.012700245629956,28.493977113699955,MODIS,82,35.97,2.65,1.58
2016,2,1.8962142920830443,29.13426514051084,VIIRS,65,111.15,4.67,1.43
2016,2,1.696168792407934,28.089277703201393,VIIRS,69,109.21,1.52,0.32
2016,2,1.885443831906434,28.87598222105221,VIIRS,65,70.44,3.03,1.92
2016,2,1.739496522264792,28.792094132175432,VIIRS,81,10.87,6.19,2.8
2016,2,1.5142153883673752,28.53565225978292,MODIS,62,23.24,1.68,0.23
2016,2,1.9241434692794692,28.749173374050358,VIIRS,81,141.14,2.34,1.7
2016,2,1.7889329716362519,28.98512771884223,VIIRS,72,84.08,4.7,3.43
2016,2,1.854674315146862,29.074419305551434,MODIS,98,98.1,2.84,1.12
2016,2,1.9717040781274988,28.108823784529648,MODIS,84,34.63,3.38,2.2
2016,2,1.7520292696887907,28.534963044787233,VIIRS,62,71.2,4.61,3.07
2016,2,2.0159574888453387,29.152119521758607,VIIRS,87,49.2,4.18,1.84
2016,2,2.45502889489323,28.717172446842223,VIIRS,80,124.95,1.29,0.16
2016,2,1.833478418911,28.922958534873295,MODIS,73,107.56,2.11,0.81
2016,2,1.1586749802440304,28.145206643687978,VIIRS,89,140.37,6.07,4.82
2016,2,2.3556313848336408,28.643458134576594,VIIRS,99,108.27,1.76,0.53
2016,2,1.8673167965312658,28.497369882110608,VIIRS,83,69.88,6.15,1.81
2016,2,2.0354396444126106,28.44804030923517,MODIS,98,37.95,3.69,2.26
2016,2,1.8982280260749678,28.530146393480234,VIIRS,89,56.08,1.72,1.13
2016,2,2.3581566508690974,29.171661995548014,VIIRS,97,109.16,3.14,1.54
2016,2,1.7738056872832721,28.099592722477382,MODIS,85,80.19,5.95,2.29
2016,2,1.1417842962398508,28.869789278782143,MODIS,100,139.66,5.49,3.36
2016,2,2.1518023490001994,29.123362647297423,VIIRS,79,109.33,1.44,0.35
2016,2,1.0434213153696532,28.404273911235588,MODIS,76,37.39,2.99,1.15
2016,2,1.566648995463896,28.35310865045966,VIIRS,96,32.67,2.34,1.35
2016,2,1.4340652133275573,28.722053045802568,VIIRS,72,140.34,5.34,2.03
2016,2,1.8732161941606051,29.132742464071065,MODIS,72,14.56,3.86,0.9
2016,2,1.2123936114037486,28.571414675565926,VIIRS,60,101.59,2.75,1.22
