year,latitude,longitude,province,territory,zone_name,area_ha,area_km2,percent_change,source_dataset,analysis_method,confidence_level,date_processed,hotspot_id,year_detected,logging_area_ha,logging_density,distance_to_road,forest_type,suspected_illegal_activity,hotspot_risk_level
2018,2.0140759004461604,29.338995377238117,Ituri,Epulu,Okapi Wildlife Reserve,63.71,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2018-008,2018,63.71,Low,6.23,Primary Tropical Forest,True,5
2018,1.981572494601941,28.515985850191292,Ituri,Epulu,Okapi Wildlife Reserve,56.95,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2018-009,2018,56.95,Medium,6.72,Primary Tropical Forest,True,4
2019,1.9063961518474297,27.62559050845396,Ituri,Wamba,Okapi Wildlife Reserve,58.28,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2019-000,2019,58.28,High,1.52,Primary Tropical Forest,True,1
2019,2.096014526434595,27.755628541303516,Ituri,Mambasa,Okapi Wildlife Reserve,81.42,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2019-001,2019,81.42,Low,4.94,Primary Tropical Forest,True,2
2019,1.6853662123158877,29.34619676617044,Ituri,Mambasa,Okapi Wildlife Reserve,59.41,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2019-002,2019,59.41,Low,0.76,Primary Tropical Forest,True,1
2019,2.284838169123545,28.120848357562156,Ituri,Wamba,Okapi Wildlife Reserve,78.23,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.85,2026-06-09,L-2019-003,2019,78.23,High,6.52,Primary Tropical Forest,True,5
2019,1.6436942805766712,28.54865846751765,Ituri,Epulu,Okapi Wildlife Reserve,58.11,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2019-004,2019,58.11,High,2.84,Primary Tropical Forest,True,4
2019,2.371473866985545,27.957091696396848,Ituri,Wamba,Okapi Wildlife Reserve,63.74,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2019-005,2019,63.74,High,5.32,Primary Tropical Forest,True,5
2019,1.9197518392311692,27.60844657547779,Ituri,Wamba,Okapi Wildlife Reserve,70.06,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2019-006,2019,70.06,High,4.47,Primary Tropical Forest,True,5
2019,1.1407503517693915,29.465309830385777,Ituri,Mambasa,Okapi Wildlife Reserve,65.44,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2019-007,2019,65.44,Low,5.93,Primary Tropical Forest,True,5
2020,1.2571242404214802,29.21529487156104,Ituri,Mambasa,Okapi Wildlife Reserve,64.29,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2020-000,2020,64.29,Low,5.69,Primary Tropical Forest,True,4
2020,1.8432291811012194,28.495790245832946,Ituri,Wamba,Okapi Wildlife Reserve,85.8,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2020-001,2020,85.8,Low,8.77,Primary Tropical Forest,True,2
2020,1.804802828611658,29.371946695071557,Ituri,Wamba,Okapi Wildlife Reserve,67.45,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2020-002,2020,67.45,High,8.18,Primary Tropical Forest,True,5
2020,1.5633183579681806,27.97774840874588,Ituri,Wamba,Okapi Wildlife Reserve,87.13,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2020-003,2020,87.13,Low,3.41,Primary Tropical Forest,True,4
2020,2.079656591537206,29.194981968150838,Ituri,Mambasa,Okapi Wildlife Reserve,63.22,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2020-004,2020,63.22,Medium,1.71,Primary Tropical Forest,True,1
2020,1.9182919180772406,29.43228576691225,Ituri,Mambasa,Okapi Wildlife Reserve,60.81,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2020-005,2020,60.81,High,2.35,Primary Tropical Forest,True,4
2021,1.3004469541219943,28.93032566515475,Ituri,Epulu,Okapi Wildlife Reserve,91.2,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2021-000,2021,91.2,High,7.88,Primary Tropical Forest,True,2
2021,1.2301516037642155,28.719554672851082,Ituri,Wamba,Okapi Wildlife Reserve,89.61,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2021-001,2021,89.61,High,7.03,Primary Tropical Forest,True,5
2021,1.443458248444078,29.023015240870713,Ituri,Wamba,Okapi Wildlife Reserve,81.5,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2021-002,2021,81.5,Medium,7.01,Primary Tropical Forest,True,4
2021,1.534693071433535,29.411198185120348,Ituri,Wamba,Okapi Wildlife Reserve,66.04,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2021-003,2021,66.04,High,3.03,Primary Tropical Forest,True,2
2021,1.5334964189032558,28.169629130068806,Ituri,Mambasa,Okapi Wildlife Reserve,87.45,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2021-004,2021,87.45,High,2.49,Primary Tropical Forest,True,5
2021,1.4578624825348334,29.771024293952852,Ituri,Mambasa,Okapi Wildlife Reserve,75.8,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2021-005,2021,75.8,Medium,4.14,Primary Tropical Forest,True,3
2021,2.291218897235404,28.425834894234857,Ituri,Epulu,Okapi Wildlife Reserve,91.89,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2021-006,2021,91.89,Low,8.18,Primary Tropical Forest,True,5
2021,1.8748301875538786,29.891818629898026,Ituri,Wamba,Okapi Wildlife Reserve,81.26,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2021-007,2021,81.26,Low,0.84,Primary Tropical Forest,True,1
2021,1.6538750787135938,29.084329864706504,Ituri,Epulu,Okapi Wildlife Reserve,87.13,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2021-008,2021,87.13,High,3.56,Primary Tropical Forest,True,4
2022,2.1086461691819727,27.862053137176286,Ituri,Wamba,Okapi Wildlife Reserve,90.91,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2022-000,2022,90.91,Medium,8.18,Primary Tropical Forest,True,3
2022,1.257589915364536,28.042431085123507,Ituri,Epulu,Okapi Wildlife Reserve,68.97,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2022-001,2022,68.97,Low,0.83,Primary Tropical Forest,True,5
2022,2.3237677732141133,28.52870150361773,Ituri,Mambasa,Okapi Wildlife Reserve,76.78,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2022-002,2022,76.78,Low,4.06,Primary Tropical Forest,True,2
2022,1.5697418736882112,29.204482760319117,Ituri,Mambasa,Okapi Wildlife Reserve,90.04,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.86,2026-06-09,L-2022-003,2022,90.04,Low,8.9,Primary Tropical Forest,True,1
2022,1.858730999342399,28.764258214518318,Ituri,Wamba,Okapi Wildlife Reserve,74.36,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2022-004,2022,74.36,Low,7.01,Primary Tropical Forest,True,5
2022,2.018529443332058,29.438165804294716,Ituri,Wamba,Okapi Wildlife Reserve,83.5,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2022-005,2022,83.5,High,1.38,Primary Tropical Forest,True,4
2023,1.299728359604333,27.774773561311385,Ituri,Mambasa,Okapi Wildlife Reserve,80.21,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2023-000,2023,80.21,Medium,5.72,Primary Tropical Forest,True,3
2023,1.6282422687984353,29.78055383389447,Ituri,Epulu,Okapi Wildlife Reserve,88.6,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2023-001,2023,88.6,Medium,9.44,Primary Tropical Forest,True,1
2023,1.1221086104256461,29.581980952565075,Ituri,Mambasa,Okapi Wildlife Reserve,93.83,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2023-002,2023,93.83,High,7.77,Primary Tropical Forest,True,3
2023,1.256733062455241,27.708184996563,Ituri,Wamba,Okapi Wildlife Reserve,77.87,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2023-003,2023,77.87,Low,9.32,Primary Tropical Forest,True,1
2023,1.7119368796970957,28.747001450183117,Ituri,Epulu,Okapi Wildlife Reserve,74.96,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2023-004,2023,74.96,Medium,5.91,Primary Tropical Forest,True,3
2023,1.9119608004722148,29.60462184786652,Ituri,Wamba,Okapi Wildlife Reserve,72.71,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2023-005,2023,72.71,Low,4.58,Primary Tropical Forest,True,4
2023,2.260108150552915,29.523407256641317,Ituri,Mambasa,Okapi Wildlife Reserve,84.85,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2023-006,2023,84.85,High,5.75,Primary Tropical Forest,True,2
2023,1.4974708728161552,29.75687218368085,Ituri,Wamba,Okapi Wildlife Reserve,75.26,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2023-007,2023,75.26,High,5.11,Primary Tropical Forest,True,2
2023,1.1539237047293616,28.656405516911835,Ituri,Epulu,Okapi Wildlife Reserve,82.4,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2023-008,2023,82.4,Medium,9.77,Primary Tropical Forest,True,1
2024,1.741053298950699,29.83022301527576,Ituri,Mambasa,Okapi Wildlife Reserve,94.76,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2024-000,2024,94.76,Medium,7.47,Primary Tropical Forest,True,1
2024,1.2460061016269812,29.13537983841707,Ituri,Epulu,Okapi Wildlife Reserve,83.44,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2024-001,2024,83.44,Medium,7.18,Primary Tropical Forest,True,4
2024,2.3378516572827897,28.928646543130633,Ituri,Mambasa,Okapi Wildlife Reserve,74.47,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2024-002,2024,74.47,High,5.78,Primary Tropical Forest,True,2
2024,1.6844186970804493,28.98773655784572,Ituri,Epulu,Okapi Wildlife Reserve,93.7,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2024-003,2024,93.7,Low,7.19,Primary Tropical Forest,True,4
2024,1.552180410766161,29.13445926683195,Ituri,Wamba,Okapi Wildlife Reserve,75.29,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2024-004,2024,75.29,High,9.77,Primary Tropical Forest,True,5
2024,1.197342005811426,27.667578250878606,Ituri,Wamba,Okapi Wildlife Reserve,87.89,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2024-005,2024,87.89,Low,4.0,Primary Tropical Forest,True,5
2024,1.2656895662437262,27.669633439417645,Ituri,Mambasa,Okapi Wildlife Reserve,86.79,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2024-006,2024,86.79,Low,7.64,Primary Tropical Forest,True,4
2025,1.3729841702583325,29.730800023573533,Ituri,Wamba,Okapi Wildlife Reserve,70.8,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2025-000,2025,70.8,Low,3.97,Primary Tropical Forest,True,1
2025,2.379030361362987,28.593302937585342,Ituri,Epulu,Okapi Wildlife Reserve,99.34,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2025-001,2025,99.34,Low,9.27,Primary Tropical Forest,True,2
2025,2.1374600581881573,28.244567955152,Ituri,Wamba,Okapi Wildlife Reserve,97.1,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2025-002,2025,97.1,Medium,1.3,Primary Tropical Forest,True,2
2025,1.8301946581904078,27.728285815599804,Ituri,Wamba,Okapi Wildlife Reserve,92.61,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.85,2026-06-09,L-2025-003,2025,92.61,Medium,7.66,Primary Tropical Forest,True,2
2025,1.2815464867207327,27.884750375717598,Ituri,Wamba,Okapi Wildlife Reserve,93.06,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2025-004,2025,93.06,Low,1.35,Primary Tropical Forest,True,4
2025,2.1321532506291714,28.503259064492514,Ituri,Mambasa,Okapi Wildlife Reserve,89.14,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2025-005,2025,89.14,Low,3.45,Primary Tropical Forest,True,1
2025,1.150023828987305,28.15656703959887,Ituri,Epulu,Okapi Wildlife Reserve,86.87,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2025-006,2025,86.87,Medium,3.41,Primary Tropical Forest,True,1
2025,1.526889984510229,28.186167837432087,Ituri,Wamba,Okapi Wildlife Reserve,97.78,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2025-007,2025,97.78,Low,0.26,Primary Tropical Forest,True,3
2025,1.462309952545211,27.974719202989338,Ituri,Wamba,Okapi Wildlife Reserve,92.64,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2025-008,2025,92.64,High,3.87,Primary Tropical Forest,True,2
2025,1.5970914589451364,29.400439478869295,Ituri,Wamba,Okapi Wildlife Reserve,71.97,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2025-009,2025,71.97,High,9.84,Primary Tropical Forest,True,4
2026,1.788595176483955,29.89916918109993,Ituri,Mambasa,Okapi Wildlife Reserve,80.42,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2026-000,2026,80.42,High,4.61,Primary Tropical Forest,True,4
2026,1.9732023738219966,27.821114946803153,Ituri,Epulu,Okapi Wildlife Reserve,94.2,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2026-001,2026,94.2,Medium,2.32,Primary Tropical Forest,True,4
2026,1.4759213382320404,29.233988530321056,Ituri,Epulu,Okapi Wildlife Reserve,95.09,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2026-002,2026,95.09,Medium,0.1,Primary Tropical Forest,True,1
2026,1.6009610222392747,28.419351314691266,Ituri,Mambasa,Okapi Wildlife Reserve,91.13,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2026-003,2026,91.13,High,2.67,Primary Tropical Forest,True,1
2026,2.056174165642804,27.941990267704835,Ituri,Wamba,Okapi Wildlife Reserve,82.99,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2026-004,2026,82.99,High,1.72,Primary Tropical Forest,True,5
2026,1.8254703618558774,27.948569290278787,Ituri,Wamba,Okapi Wildlife Reserve,93.17,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2026-005,2026,93.17,Low,6.6,Primary Tropical Forest,True,5
2026,1.8370711811691671,28.043339265745225,Ituri,Wamba,Okapi Wildlife Reserve,101.08,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2026-006,2026,101.08,Low,8.48,Primary Tropical Forest,True,2
2026,1.8490822515554406,28.24293518566412,Ituri,Wamba,Okapi Wildlife Reserve,91.24,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2026-007,2026,91.24,High,8.83,Primary Tropical Forest,True,3
2027,1.1947465146843432,28.786517095354053,Ituri,Wamba,Okapi Wildlife Reserve,100.15,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2027-000,2027,100.15,Low,8.44,Primary Tropical Forest,True,1
2027,1.4966615496884494,29.208002453469447,Ituri,Wamba,Okapi Wildlife Reserve,75.33,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2027-001,2027,75.33,Medium,9.13,Primary Tropical Forest,True,1
2027,2.0022691008607367,27.888065887995012,Ituri,Mambasa,Okapi Wildlife Reserve,88.24,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.85,2026-06-09,L-2027-002,2027,88.24,High,6.04,Primary Tropical Forest,True,1
2027,1.5266344000588534,28.249480095340168,Ituri,Epulu,Okapi Wildlife Reserve,95.05,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2027-003,2027,95.05,Low,3.67,Primary Tropical Forest,True,5
2027,1.8287026387863499,27.862751657710923,Ituri,Wamba,Okapi Wildlife Reserve,92.63,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.86,2026-06-09,L-2027-004,2027,92.63,Low,9.64,Primary Tropical Forest,True,4
2027,2.120400299991697,28.073534960096328,Ituri,Epulu,Okapi Wildlife Reserve,103.67,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2027-005,2027,103.67,High,1.26,Primary Tropical Forest,True,4
2027,1.8917917064107241,29.253405911008905,Ituri,Epulu,Okapi Wildlife Reserve,99.47,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2027-006,2027,99.47,High,9.87,Primary Tropical Forest,True,3
2027,1.8564817328742218,28.3483313257185,Ituri,Epulu,Okapi Wildlife Reserve,96.52,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2027-007,2027,96.52,Low,8.16,Primary Tropical Forest,True,5
2027,1.5178564093782692,28.942486475595587,Ituri,Mambasa,Okapi Wildlife Reserve,88.49,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2027-008,2027,88.49,High,1.85,Primary Tropical Forest,True,4
2027,1.9814557895374199,29.432550034321785,Ituri,Mambasa,Okapi Wildlife Reserve,85.9,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2027-009,2027,85.9,High,6.88,Primary Tropical Forest,True,4
2027,1.624853007757497,27.66747707286497,Ituri,Epulu,Okapi Wildlife Reserve,86.36,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2027-010,2027,86.36,High,9.26,Primary Tropical Forest,True,4
2027,1.4182374074746291,27.654466565597055,Ituri,Wamba,Okapi Wildlife Reserve,103.52,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2027-011,2027,103.52,High,3.0,Primary Tropical Forest,True,4
2028,2.20207662509943,29.495572230255277,Ituri,Mambasa,Okapi Wildlife Reserve,90.38,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2028-000,2028,90.38,High,2.9,Primary Tropical Forest,True,1
2028,2.063821996956457,28.580698753571664,Ituri,Wamba,Okapi Wildlife Reserve,80.15,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.85,2026-06-09,L-2028-001,2028,80.15,Low,2.44,Primary Tropical Forest,True,4
2028,1.819759492124282,29.387041058875393,Ituri,Epulu,Okapi Wildlife Reserve,87.06,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2028-002,2028,87.06,Medium,9.8,Primary Tropical Forest,True,3
2028,2.263749559573383,29.4663504577814,Ituri,Mambasa,Okapi Wildlife Reserve,81.91,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2028-003,2028,81.91,High,1.76,Primary Tropical Forest,True,1
2028,1.8221336500880017,28.209749296389692,Ituri,Mambasa,Okapi Wildlife Reserve,82.0,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2028-004,2028,82.0,Low,4.31,Primary Tropical Forest,True,5
2029,1.4042064585966787,29.559754198793264,Ituri,Epulu,Okapi Wildlife Reserve,104.75,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2029-000,2029,104.75,Low,6.57,Primary Tropical Forest,True,1
2029,1.6084932100507168,28.770700680487582,Ituri,Epulu,Okapi Wildlife Reserve,84.23,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2029-001,2029,84.23,High,4.0,Primary Tropical Forest,True,4
2029,2.109680530047663,28.982338483978037,Ituri,Wamba,Okapi Wildlife Reserve,84.87,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2029-002,2029,84.87,High,4.3,Primary Tropical Forest,True,4
2029,2.0985345944153977,27.886755576495133,Ituri,Epulu,Okapi Wildlife Reserve,84.53,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2029-003,2029,84.53,Medium,7.65,Primary Tropical Forest,True,5
2029,1.2916940699107349,29.622848628542073,Ituri,Mambasa,Okapi Wildlife Reserve,90.57,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2029-004,2029,90.57,Medium,5.17,Primary Tropical Forest,True,5
2029,1.5646156221788456,29.255626550948683,Ituri,Wamba,Okapi Wildlife Reserve,90.69,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2029-005,2029,90.69,Low,0.16,Primary Tropical Forest,True,4
2029,1.8686888618946944,28.079955968979064,Ituri,Mambasa,Okapi Wildlife Reserve,105.93,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2029-006,2029,105.93,High,7.31,Primary Tropical Forest,True,5
2029,1.1391292120856626,29.166364422088932,Ituri,Epulu,Okapi Wildlife Reserve,106.52,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2029-007,2029,106.52,Low,9.21,Primary Tropical Forest,True,5
